Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Study,cell_lines,producer,library_strat
SRR7779193,2019-05-31T17:44:30Z,2018-09-03T11:28:35Z,21980563,5963592066,21980563,271,2298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779193.sralite.1,SRX4634313,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734938,SAMN09948097,simple,10029,Cricetulus griseus,GSM3373966,,,,,,,no,,,,,GEO,SRA765593,,public,8B8D9C5EBFE5EBB4F8D97BAC6DEB0C45,B04B5901C180FB59C5ACFADE3F40B695,Chiang,CHO-K1,FALSE,PolyA
SRR7779194,2019-05-31T17:44:30Z,2018-09-03T11:25:55Z,19168964,5214674328,19168964,272,2015,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779194.sralite.1,SRX4634314,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734939,SAMN09948096,simple,10029,Cricetulus griseus,GSM3373967,,,,,,,no,,,,,GEO,SRA765593,,public,5658288D7183E40E5319FF4BA3501F81,6AE288ED3D6D481CBECC9085E1FE3659,Chiang,CHO-K1,FALSE,PolyA
SRR7779195,2019-05-31T17:44:30Z,2018-09-03T11:27:41Z,20850624,5669863105,20850624,271,2178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779195.sralite.1,SRX4634315,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734940,SAMN09948095,simple,10029,Cricetulus griseus,GSM3373968,,,,,,,no,,,,,GEO,SRA765593,,public,C14C9D832AD5460BBD95E27A12AFDE5C,81EE7B60D12D65C192AE7621F5D27E3E,Chiang,CHO-K1,FALSE,PolyA
SRR7779196,2019-05-31T17:44:30Z,2018-09-03T11:27:30Z,20023458,5495294057,20023458,274,2120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779196.sralite.1,SRX4634316,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734941,SAMN09948094,simple,10029,Cricetulus griseus,GSM3373969,,,,,,,no,,,,,GEO,SRA765593,,public,53BB794244140A4EE7C44A085BDB7FA9,B583267C425A46A5B1B047C7F9993A16,Chiang,CHO-K1,FALSE,PolyA
SRR7779197,2019-05-31T17:44:30Z,2018-09-03T11:24:22Z,18073326,4896906160,18073326,270,1885,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779197.sralite.1,SRX4634317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734942,SAMN09948093,simple,10029,Cricetulus griseus,GSM3373970,,,,,,,no,,,,,GEO,SRA765593,,public,BABFBDF9307067C82D851DC609493219,270C340D853D4CE87A318307C5BF4051,Chiang,CHO-K1,FALSE,PolyA
SRR7779198,2019-05-31T17:44:30Z,2018-09-03T11:27:07Z,22324750,5968581068,22324750,267,2273,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779198.sralite.1,SRX4634318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734943,SAMN09948092,simple,10029,Cricetulus griseus,GSM3373971,,,,,,,no,,,,,GEO,SRA765593,,public,18E2F34A106F69AA56D5B20053E7BD19,41CE319A0B7DFCC3BC27837A488DDE2F,Chiang,CHO-K1,FALSE,PolyA
SRR7779199,2019-05-31T17:44:30Z,2018-09-03T11:28:56Z,23837622,6463662324,23837622,271,2467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779199.sralite.1,SRX4634319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734949,SAMN09948091,simple,10029,Cricetulus griseus,GSM3373972,,,,,,,no,,,,,GEO,SRA765593,,public,108D5F7848C5AB3B1F9819208F5ECC39,B122ADF6D47C75061C78D8F4FFF52621,Chiang,CHO-K1,FALSE,PolyA
SRR7779200,2019-05-31T17:44:30Z,2018-09-03T11:29:00Z,21203891,5662047004,21203891,267,2168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779200.sralite.1,SRX4634320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734944,SAMN09948090,simple,10029,Cricetulus griseus,GSM3373973,,,,,,,no,,,,,GEO,SRA765593,,public,34623067A5E21ACBB61E1A180A5B6756,C5B317395739C830369C974CA608C874,Chiang,CHO-K1,FALSE,PolyA
SRR7779201,2019-05-31T17:44:30Z,2018-09-03T11:30:02Z,19941836,5347009509,19941836,268,2037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779201.sralite.1,SRX4634321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734945,SAMN09948089,simple,10029,Cricetulus griseus,GSM3373974,,,,,,,no,,,,,GEO,SRA765593,,public,8EC75891DCC3BF4DE37443603D15C9BD,75B4E2E0E95B4F7E6BE26168A1217506,Chiang,CHO-K1,FALSE,PolyA
SRR7779202,2019-05-31T17:44:30Z,2018-09-03T11:29:44Z,20945605,5703769046,20945605,272,2184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779202.sralite.1,SRX4634322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734946,SAMN09948088,simple,10029,Cricetulus griseus,GSM3373975,,,,,,,no,,,,,GEO,SRA765593,,public,2A57AF9AEBBFA021EDA65D555BEF46CD,3C11B361B43A3DF7ECFE4C9C00A1E13E,Chiang,CHO-K1,FALSE,PolyA
SRR7779203,2019-05-31T17:44:31Z,2018-09-03T11:25:16Z,16883831,4603362210,16883831,272,1762,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779203.sralite.1,SRX4634323,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734947,SAMN09948087,simple,10029,Cricetulus griseus,GSM3373976,,,,,,,no,,,,,GEO,SRA765593,,public,0DD64069B33869F1A6CB69F0B17F34F2,78AD65B50A12A23BA0008106AFE35E9C,Chiang,CHO-K1,FALSE,PolyA
SRR10572664,2019-12-05T22:17:05Z,2019-12-02T18:36:00Z,67864940,20359482000,67864940,300,9053,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/572/SRR10572664.sralite.1,SRX7254142,library_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751706,SAMN13451139,simple,10029,Cricetulus griseus,REP31_1,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,A448FF707046DB779A19CAB68EA53173,043B015516CEADFAF9DBB12EF225F425,Tzani,CHO-K1,TRUE,rRNA
SRR10572663,2019-12-03T21:46:32Z,2019-12-02T18:26:39Z,50979659,15293897700,50979659,300,6810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/572/SRR10572663.sralite.1,SRX7254143,library_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751707,SAMN13451140,simple,10029,Cricetulus griseus,REP31_2,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,DD01A508EC229E7390A16C9477246EBA,D1EAAA688B9E42F3D0BB99BFB9D39A6B,Tzani,CHO-K1,TRUE,rRNA
SRR10572662,2019-12-03T21:46:32Z,2019-12-02T18:40:37Z,73203827,21961148100,73203827,300,9761,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/572/SRR10572662.sralite.1,SRX7254144,library_3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751708,SAMN13451141,simple,10029,Cricetulus griseus,REP31_3,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,1D6FE47D910B87DEEAC1C900143A5146,0A7103E2456DF6ECE9D7273E5B7CCE21,Tzani,CHO-K1,TRUE,rRNA
SRR10572661,2019-12-03T21:46:32Z,2019-12-02T18:52:26Z,77979243,23393772900,77979243,300,10406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/572/SRR10572661.sralite.1,SRX7254145,library_4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751709,SAMN13451142,simple,10029,Cricetulus griseus,REP31_4,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,B9AFA22E04857B93DD7E1C9E500B1C4B,40C42FD973C495BBA06C13B9B76BC924,Tzani,CHO-K1,TRUE,rRNA
SRR10572660,2019-12-03T21:46:32Z,2019-12-02T18:52:57Z,70447918,21134375400,70447918,300,9390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/572/SRR10572660.sralite.1,SRX7254146,library_5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751710,SAMN13451143,simple,10029,Cricetulus griseus,REP37_1,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,6AA3EAEA02A4B7F85C636C3726C30231,5D43F8E74F7F2DAEE3D4D142A9A3CA6C,Tzani,CHO-K1,TRUE,rRNA
SRR10572659,2019-12-03T21:46:32Z,2019-12-02T18:40:51Z,76600082,22980024600,76600082,300,10215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/572/SRR10572659.sralite.1,SRX7254147,library_6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751711,SAMN13451144,simple,10029,Cricetulus griseus,REP37_2,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,34BCEA597D39BB62ACBED26EEBED83AF,B62637C780F4249C718E6149C84EC5CE,Tzani,CHO-K1,TRUE,rRNA
SRR10572658,2019-12-03T21:46:32Z,2019-12-02T18:41:47Z,69654137,20896241100,69654137,300,9360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/572/SRR10572658.sralite.1,SRX7254148,library_7,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751712,SAMN13451145,simple,10029,Cricetulus griseus,REP37_3,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,76B44AA0DAA6FC918D059A2D194BA4AD,F49D0BF6FDE4024A5F36765E3F6ED7F1,Tzani,CHO-K1,TRUE,rRNA
SRR10572657,2019-12-03T21:46:32Z,2019-12-02T18:30:50Z,70644823,21193446900,70644823,300,9418,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/572/SRR10572657.sralite.1,SRX7254149,library_8,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP234382,PRJNA593052,,593052,SRS5751713,SAMN13451146,simple,10029,Cricetulus griseus,REP37_4,,,,,female,,no,,,,,NIBRT,SRA1005326,,public,1B710A208C15C573636ABE0EB1789AA9,AC56AAAB3A3A149A5050204DBECB8089,Tzani,CHO-K1,TRUE,rRNA
SRR10995631,2020-03-25T17:19:23Z,2020-01-31T20:35:23Z,5227706,1359256359,5227706,260,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995631.sralite.1,SRX7656770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086035,SAMN13957915,simple,10029,Cricetulus griseus,GSM4292486,,,,,,,no,,,,,GEO,SRA1035329,,public,2DC059D6CC799563B9582E2A92A41652,4DF8B42CA8FB81940F4F5718E4A82078,Kol,CHO-S,TRUE,PolyA
SRR10995632,2020-03-25T17:19:23Z,2020-01-31T20:35:27Z,4766483,1238277975,4766483,259,528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995632.sralite.1,SRX7656770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086035,SAMN13957915,simple,10029,Cricetulus griseus,GSM4292486,,,,,,,no,,,,,GEO,SRA1035329,,public,E10F434128E29A2609A5D2559417B1F4,0CD25FEB70D0A8AE06F60B6F76A53EEA,Kol,CHO-S,TRUE,PolyA
SRR10995633,2020-03-25T17:19:23Z,2020-01-31T20:37:32Z,4669410,1212641591,4669410,259,538,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995633.sralite.1,SRX7656770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086035,SAMN13957915,simple,10029,Cricetulus griseus,GSM4292486,,,,,,,no,,,,,GEO,SRA1035329,,public,64B1FB385A7274ADE2E511EC55978636,0653D86E5CA84EB3D2E608451098F985,Kol,CHO-S,TRUE,PolyA
SRR10995634,2020-03-25T17:19:23Z,2020-01-31T20:36:04Z,4597729,1193394614,4597729,259,534,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995634.sralite.1,SRX7656770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086035,SAMN13957915,simple,10029,Cricetulus griseus,GSM4292486,,,,,,,no,,,,,GEO,SRA1035329,,public,8FE2BC3C924751C174ED3D14450C0483,D6B1CAB176B3996027D530199B50D2E5,Kol,CHO-S,TRUE,PolyA
SRR10995635,2020-03-25T17:19:23Z,2020-01-31T20:36:16Z,5693439,1538748265,5693439,270,623,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995635.sralite.1,SRX7656771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086037,SAMN13957914,simple,10029,Cricetulus griseus,GSM4292487,,,,,,,no,,,,,GEO,SRA1035329,,public,30AC034AEC45A6E4C9B25438A94637AF,94E15A10565452AC2CFB1D04D65EE295,Kol,CHO-S,TRUE,PolyA
SRR10995636,2020-03-25T17:19:23Z,2020-01-31T20:36:49Z,5254176,1419756571,5254176,270,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995636.sralite.1,SRX7656771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086037,SAMN13957914,simple,10029,Cricetulus griseus,GSM4292487,,,,,,,no,,,,,GEO,SRA1035329,,public,5B5E2E03BF1468D5A03E09D15FB7C0CE,FE08AA731E2493E3F08F616FDB08FDD8,Kol,CHO-S,TRUE,PolyA
SRR10995637,2020-03-25T17:19:23Z,2020-01-31T20:36:52Z,5158635,1393430631,5158635,270,621,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995637.sralite.1,SRX7656771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086037,SAMN13957914,simple,10029,Cricetulus griseus,GSM4292487,,,,,,,no,,,,,GEO,SRA1035329,,public,7D049EBCA2F52FD96C6690675F94F9CD,BDE654C68F691E90AEB5F8DCDC0A5D57,Kol,CHO-S,TRUE,PolyA
SRR10995638,2020-03-25T17:19:23Z,2020-01-31T20:37:11Z,5078851,1371361147,5078851,270,617,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995638.sralite.1,SRX7656771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086037,SAMN13957914,simple,10029,Cricetulus griseus,GSM4292487,,,,,,,no,,,,,GEO,SRA1035329,,public,A9A2871B894AC620DE9948686D96F871,80E38DB12610C1AF21B401379E8DD884,Kol,CHO-S,TRUE,PolyA
SRR10995639,2020-03-25T17:19:23Z,2020-01-31T20:37:25Z,5550335,1544556142,5550335,278,642,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995639.sralite.1,SRX7656772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086036,SAMN13957913,simple,10029,Cricetulus griseus,GSM4292488,,,,,,,no,,,,,GEO,SRA1035329,,public,109A7796C457E16DC37CBE5DC024265D,0DCC1200E7711E1E91E763DFE6D67A54,Kol,CHO-S,TRUE,PolyA
SRR10995640,2020-03-25T17:19:23Z,2020-01-31T20:38:31Z,5035874,1400387940,5035874,278,611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995640.sralite.1,SRX7656772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086036,SAMN13957913,simple,10029,Cricetulus griseus,GSM4292488,,,,,,,no,,,,,GEO,SRA1035329,,public,FF1DE83484F316FB7FC3EA2CFAEE1428,CF625D1D70516E350A154451656C57D9,Kol,CHO-S,TRUE,PolyA
SRR10995641,2020-03-25T17:19:23Z,2020-01-31T20:38:47Z,4869257,1352723875,4869257,277,613,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995641.sralite.1,SRX7656772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086036,SAMN13957913,simple,10029,Cricetulus griseus,GSM4292488,,,,,,,no,,,,,GEO,SRA1035329,,public,089669B22D78EEACB4DE41D38AB9F868,85381D9EDB6181538274459E134C7208,Kol,CHO-S,TRUE,PolyA
SRR10995642,2020-03-25T17:19:23Z,2020-01-31T20:38:33Z,4795216,1332085428,4795216,277,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995642.sralite.1,SRX7656772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086036,SAMN13957913,simple,10029,Cricetulus griseus,GSM4292488,,,,,,,no,,,,,GEO,SRA1035329,,public,F399E73767968B3DC21DD967A4594148,C8409FE17F0AD86644EA25EED9D98EFE,Kol,CHO-S,TRUE,PolyA
SRR10995643,2020-03-25T17:19:23Z,2020-01-31T20:38:49Z,5503499,1472040737,5503499,267,600,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995643.sralite.1,SRX7656773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086038,SAMN13957912,simple,10029,Cricetulus griseus,GSM4292489,,,,,,,no,,,,,GEO,SRA1035329,,public,AC3DC8159D1E396400A1C6C9B4E2ED50,79AE04995583E702A3B3D6E1D2D92780,Kol,CHO-S,TRUE,PolyA
SRR10995644,2020-03-25T17:19:23Z,2020-01-31T20:38:54Z,5055344,1351922070,5055344,267,581,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995644.sralite.1,SRX7656773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086038,SAMN13957912,simple,10029,Cricetulus griseus,GSM4292489,,,,,,,no,,,,,GEO,SRA1035329,,public,E49CCA9FD6DB88441E27D98D4FBC7768,5A4BD3FE759510A460FBD0ECAEB0F931,Kol,CHO-S,TRUE,PolyA
SRR10995645,2020-03-25T17:19:23Z,2020-01-31T20:39:45Z,4955935,1324633914,4955935,267,592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995645.sralite.1,SRX7656773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086038,SAMN13957912,simple,10029,Cricetulus griseus,GSM4292489,,,,,,,no,,,,,GEO,SRA1035329,,public,231C214A0646080823850A8D4402C69C,815789D81D7A6878356BC3E935EF5FA8,Kol,CHO-S,TRUE,PolyA
SRR10995646,2020-03-25T17:19:23Z,2020-01-31T20:39:52Z,4874699,1302846803,4874699,267,587,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995646.sralite.1,SRX7656773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086038,SAMN13957912,simple,10029,Cricetulus griseus,GSM4292489,,,,,,,no,,,,,GEO,SRA1035329,,public,793C14DFA926929A26E6CD4F2ACD5A18,CF93EFC5BCA3626DA414730D5BD4F2B0,Kol,CHO-S,TRUE,PolyA
SRR10995647,2020-03-25T17:19:23Z,2020-01-31T20:40:31Z,5996835,1626837152,5996835,271,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995647.sralite.1,SRX7656774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086039,SAMN13957911,simple,10029,Cricetulus griseus,GSM4292490,,,,,,,no,,,,,GEO,SRA1035329,,public,D2474FEACA7EFCFB5E67AC0B9CBE2DB7,27D4D3EB23D7A1EB181C2CF3CC7B8FA7,Kol,CHO-S,TRUE,PolyA
SRR10995648,2020-03-25T17:19:23Z,2020-01-31T20:40:09Z,5512480,1494925004,5512480,271,647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995648.sralite.1,SRX7656774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086039,SAMN13957911,simple,10029,Cricetulus griseus,GSM4292490,,,,,,,no,,,,,GEO,SRA1035329,,public,F741EC1F94461B17D3883698076428BD,9C861A12AB8D90ECFB883FCCD70049CE,Kol,CHO-S,TRUE,PolyA
SRR10995649,2020-03-25T17:19:23Z,2020-01-31T20:40:36Z,5371805,1455942724,5371805,271,654,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995649.sralite.1,SRX7656774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086039,SAMN13957911,simple,10029,Cricetulus griseus,GSM4292490,,,,,,,no,,,,,GEO,SRA1035329,,public,6CAD0516064D301235C7CD384DB2BA01,46F4FA0E327ED3527B2F6BA2CF0729EF,Kol,CHO-S,TRUE,PolyA
SRR10995650,2020-03-25T17:19:23Z,2020-01-31T20:40:46Z,5284445,1431859284,5284445,270,649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995650.sralite.1,SRX7656774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086039,SAMN13957911,simple,10029,Cricetulus griseus,GSM4292490,,,,,,,no,,,,,GEO,SRA1035329,,public,0D9F0B318B041D5F390626FFDD468D8E,FE687EAA9DE3E82CDB10A37178451D4C,Kol,CHO-S,TRUE,PolyA
SRR10995651,2020-03-25T17:19:23Z,2020-01-31T20:40:49Z,5338412,1484612340,5338412,278,629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995651.sralite.1,SRX7656775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086040,SAMN13957910,simple,10029,Cricetulus griseus,GSM4292491,,,,,,,no,,,,,GEO,SRA1035329,,public,22E4EF1721D9B1D32750D87DD455448F,7EC07465B509C00E41E3B3F800DBBDF9,Kol,CHO-S,TRUE,PolyA
SRR10995652,2020-03-25T17:19:23Z,2020-01-31T20:40:41Z,4904513,1363266400,4904513,277,601,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995652.sralite.1,SRX7656775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086040,SAMN13957910,simple,10029,Cricetulus griseus,GSM4292491,,,,,,,no,,,,,GEO,SRA1035329,,public,2F1FE4974833A4EFD232C1A38874AFFC,495D7026AE10C52711F14AF14DF0AE28,Kol,CHO-S,TRUE,PolyA
